tax_id,genus_tax_id,name,category,is_phage,sample,condition,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length
1607853,141413,Strombidinopsis batos,eukaryota,FALSE,roomtemp,flowthrough,7.297508467,28,1,7,95.2885,74.8846
181622,141413,Strombidinopsis sp.,eukaryota,FALSE,frozen,filter,4278.351561,16955,7,16919,91.3699,882.981
181622,141413,Strombidinopsis sp.,eukaryota,FALSE,roomtemp,filter,49.62557158,165,2,102,91.0278,184.312
181622,141413,Strombidinopsis sp.,eukaryota,FALSE,roomtemp,flowthrough,18.76502177,72,1,16,96.9632,76.0735
1295632,141413,Strombidinopsis sp. JG-2011a,eukaryota,FALSE,roomtemp,filter,68.57351709,228,2,200,99.9869,230.347
655474,60005,Strombidium cf. basimorphum,eukaryota,FALSE,frozen,filter,60.56056471,240,1,125,95.2182,187.49
181122,60005,Strombidium sp.,eukaryota,FALSE,frozen,filter,70.65399217,280,1,254,99.5809,113.49
1295633,60005,Strombidium sp. JG-2011a,eukaryota,FALSE,roomtemp,filter,695.3595242,2312,2,2075,99.9679,319.663
1295633,60005,Strombidium sp. JG-2011a,eukaryota,FALSE,roomtemp,flowthrough,352.6260341,1353,7,1278,97.1493,299.586
211018,60005,Strombidium sp. SBB99-1,eukaryota,FALSE,frozen,filter,99.92493178,396,1,291,99.9219,285.093
211018,60005,Strombidium sp. SBB99-1,eukaryota,FALSE,roomtemp,flowthrough,32.8387881,126,1,77,99.1026,163.452
1606870,60005,Strombidium triquetrum,eukaryota,FALSE,frozen,filter,521.8301993,2068,3,1993,96.7666,513.107
1606870,60005,Strombidium triquetrum,eukaryota,FALSE,roomtemp,filter,573.551303,1907,3,1835,99.8538,329.283
1606870,60005,Strombidium triquetrum,eukaryota,FALSE,roomtemp,flowthrough,332.2972606,1275,2,1165,99.0361,543.052
1607872,60005,Strombidium tropicum,eukaryota,FALSE,frozen,filter,251.5786793,997,4,952,98.1728,182.768
5949,5948,Stylonychia lemnae,eukaryota,FALSE,frozen,filter,15.39247686,61,1,5,95.9414,79.8571
796027,410829,Sugiyamaella lignohabitans,eukaryota,FALSE,roomtemp,filter,8.421309117,28,1,18,88.6849,65.9231
1402135,60136,Sulfitobacter pseudonitzschiae,bacteria,FALSE,roomtemp,filter,23.45936111,78,1,18,88.495,125.737
1389004,60136,Sulfitobacter sp. SK011,bacteria,FALSE,frozen,filter,408.0268048,1617,1,1588,97.3263,459.756
1389004,60136,Sulfitobacter sp. SK011,bacteria,FALSE,roomtemp,filter,466.4803728,1551,1,1507,91.6212,698.879
1389005,60136,Sulfitobacter sp. SK012,bacteria,FALSE,roomtemp,filter,104.3640808,347,2,303,88.2268,222.592
1389011,60136,Sulfitobacter sp. SK025,bacteria,FALSE,frozen,filter,16.90649098,67,1,28,92.6653,124.278
649841,935200,Sulfuricella denitrificans,bacteria,FALSE,roomtemp,filter,6.315981837,21,1,18,85.7249,79.8571
1811807,1860077,Sulfuriflexus mobilis,bacteria,FALSE,frozen,filter,34.82232471,138,2,107,96.2468,85.5403
1811807,1860077,Sulfuriflexus mobilis,bacteria,FALSE,roomtemp,flowthrough,5.212506048,20,1,9,90.4975,76.15
1176482,202746,Sulfurimonas gotlandica,bacteria,FALSE,frozen,flowthrough,60.05841694,183,2,150,96.2021,221.584
2590022,202746,Sulfurimonas sp. GYSZ_1,bacteria,FALSE,frozen,flowthrough,36.10068778,110,1,64,93.4489,172.217
2509341,202746,Sulfurimonas sp. NW10,bacteria,FALSE,frozen,flowthrough,79.42151311,242,2,186,95.8616,223.154
104179,2949,Symbiodinium kawagutii,eukaryota,FALSE,frozen,filter,237.1955451,940,2,34,93.861,89.67
311979,2949,Symbiodinium sp. clade A,eukaryota,FALSE,frozen,filter,300.7841381,1192,1,1173,83.7385,302.044
311979,2949,Symbiodinium sp. clade A,eukaryota,FALSE,roomtemp,filter,42.70806766,142,1,139,81.4869,268.879
304322,2949,Symbiodinium sp. clade B,eukaryota,FALSE,frozen,filter,208.1769412,825,1,802,87.5023,344.188
1240977,2949,Symbiodinium sp. Mf1.05b,eukaryota,FALSE,frozen,filter,54.75684393,217,2,191,92.8013,95.8413
2555683,204744,Synchaeta sp. YW-2019,eukaryota,FALSE,frozen,filter,112.5417161,446,2,445,98.9914,250.95
1079998,-200010662,Synechococcus phage ACG-2014c,viruses,TRUE,frozen,flowthrough,30.19330251,92,1,58,83.6925,196.892
1493512,-200010662,Synechococcus phage ACG-2014g,viruses,TRUE,frozen,flowthrough,6.563761414,20,1,10,87.1505,76.55
1493514,-200010662,Synechococcus phage ACG-2014j,viruses,TRUE,frozen,flowthrough,14.76846318,45,2,33,87.3686,190.318
2023996,-200010662,Synechococcus phage Bellamy,viruses,TRUE,frozen,flowthrough,17.39396775,53,1,4,86.8697,76.8125
2484638,-200010662,Synechococcus phage S-B43,viruses,TRUE,frozen,flowthrough,15.42483932,47,1,9,88.1852,102.256
754059,-200010744,Synechococcus phage S-CBP4,viruses,TRUE,frozen,flowthrough,37.08525199,113,1,18,90.8701,116.095
754059,-200010744,Synechococcus phage S-CBP4,viruses,TRUE,roomtemp,flowthrough,7.297508467,28,1,10,90.6857,137.63
2484639,-200010662,Synechococcus phage S-E7,viruses,TRUE,frozen,flowthrough,253.0330025,771,1,763,80.3549,126.397
754039,-200010662,Synechococcus phage S-IOM18,viruses,TRUE,frozen,flowthrough,242.8591723,740,1,730,82.7141,142.976
2484640,-200010662,Synechococcus phage S-P4,viruses,TRUE,roomtemp,flowthrough,8.600634979,33,1,30,81.7776,121.182
687800,-200010662,Synechococcus phage S-RIM2,viruses,TRUE,frozen,flowthrough,41.35169691,126,2,61,87.0997,250.143
756278,-200010662,Synechococcus phage S-RIM8,viruses,TRUE,frozen,flowthrough,12.79933476,39,1,9,87.7603,111.895
754040,-200010744,Synechococcus phage S-RIP2,viruses,TRUE,frozen,flowthrough,6.563761414,20,1,7,86.0437,96.6842
754042,-200010662,Synechococcus phage S-SKS1,viruses,TRUE,frozen,flowthrough,255.0021309,777,6,74,93.9882,82.6461
444860,-200010662,Synechococcus phage S-SM2,viruses,TRUE,frozen,flowthrough,18.05034389,55,1,9,88.9734,63.72
64471,1129,Synechococcus sp. CC9311,bacteria,FALSE,frozen,flowthrough,6.891949485,21,1,17,96.8556,183.095
115746,1129,Synechococcus sp. PCC 7920,bacteria,FALSE,frozen,filter,20.43919059,81,1,81,100,293
1408251,1129,Synechococcus sp. SJ01,bacteria,FALSE,roomtemp,filter,11.42891952,38,1,35,99.4071,197.921
84588,1129,Synechococcus sp. WH 8102,bacteria,FALSE,frozen,filter,10.59809883,42,1,42,100,243
2100130,-200010662,Synechococcus virus S-PRM1,viruses,TRUE,frozen,flowthrough,15.42483932,47,2,17,90.7933,94.2791
420283,191584,Synedra fragilaroides,eukaryota,FALSE,frozen,filter,127.1771859,504,2,490,99.9956,184.721
420283,191584,Synedra fragilaroides,eukaryota,FALSE,roomtemp,filter,191.5847824,637,1,635,99.2576,133.645
1261425,2991,Synura asmundiae,eukaryota,FALSE,roomtemp,filter,323.3181179,1075,1,1072,98.2475,229.398
703082,2991,Synura echinulata,eukaryota,FALSE,roomtemp,flowthrough,47.17317973,181,1,176,89.2186,252.161
1261423,2991,Synura macracantha,eukaryota,FALSE,roomtemp,flowthrough,15.37689284,59,1,45,98.8554,99.4643
52554,2991,Synura mammillosa,eukaryota,FALSE,roomtemp,flowthrough,48.47630625,186,1,152,89.0821,157.333
1677825,2991,Synura soroconopea,eukaryota,FALSE,roomtemp,filter,34.88828063,116,1,115,95.6422,228.412
47573,2991,Synura synuroidea,eukaryota,FALSE,roomtemp,flowthrough,66.72007741,256,3,225,86.6323,312.138
47573,2991,Synura synuroidea,eukaryota,FALSE,roomtemp,filter,31.57990919,105,3,59,87.8079,122.83
52557,2991,Synura uvella,eukaryota,FALSE,frozen,filter,15.89714824,63,1,35,93.648,151.259
52557,2991,Synura uvella,eukaryota,FALSE,roomtemp,filter,1443.35223,4799,3,4738,95.5942,403.133
52557,2991,Synura uvella,eukaryota,FALSE,roomtemp,flowthrough,118.3238873,454,1,320,94.1037,223.973
467519,190440,Synurella ambulans,eukaryota,FALSE,frozen,filter,37.09334589,147,2,147,86.4456,238.2
1762013,10663,T4virus environmental sample,viruses,TRUE,frozen,flowthrough,8.204701768,25,1,18,85.7559,103.56
426663,232513,Tabularia fasciculata,eukaryota,FALSE,roomtemp,filter,7437.820516,24730,1,24730,98.068,207
299262,299261,Tateyamaria omphalii,bacteria,FALSE,roomtemp,flowthrough,24.23815312,93,3,90,99.66,98.6296
299262,299261,Tateyamaria omphalii,bacteria,FALSE,roomtemp,filter,19.54946759,65,1,12,91.5683,90.6271
451,465,Tatlockia micdadei,bacteria,FALSE,roomtemp,filter,128.124203,426,1,405,87.9765,238.288
451,465,Tatlockia micdadei,bacteria,FALSE,roomtemp,flowthrough,40.13629657,154,1,147,90.4491,282.405
195071,77930,Teleaulax acuta,eukaryota,FALSE,frozen,filter,55.2615153,219,1,108,99.6771,96.1412
232287,232264,Telonema subtile,eukaryota,FALSE,frozen,filter,165.5322102,656,5,556,96.5108,270.194
232287,232264,Telonema subtile,eukaryota,FALSE,roomtemp,filter,654.1552617,2175,4,1862,93.9004,799.884
232287,232264,Telonema subtile,eukaryota,FALSE,roomtemp,flowthrough,136.5676585,524,3,407,93.7367,506.708
754423,104267,Tenacibaculum sp. SZ-18,bacteria,FALSE,frozen,flowthrough,42.00807305,128,1,104,90.2266,233.86
1398096,1398095,Tenuicylindrus belgicus,eukaryota,FALSE,frozen,filter,221.0460612,876,4,752,99.837,331.06
1398096,1398095,Tenuicylindrus belgicus,eukaryota,FALSE,roomtemp,filter,133.5379017,444,2,210,99.903,194.659
2294030,2425,Teredinibacter sp.,bacteria,FALSE,roomtemp,flowthrough,7.55813377,29,1,29,100,119
2426,2425,Teredinibacter turnerae,bacteria,FALSE,frozen,filter,33.30831059,132,1,98,89.4901,257.203
2426,2425,Teredinibacter turnerae,bacteria,FALSE,roomtemp,filter,473.6986378,1575,1,1533,99.7282,120.023
2426,2425,Teredinibacter turnerae,bacteria,FALSE,roomtemp,flowthrough,82.09697026,315,2,178,93.5541,88.6432
505716,52558,Tessellaria lapponica,eukaryota,FALSE,roomtemp,flowthrough,22.41377601,86,2,68,94.7661,107.823
52559,52558,Tessellaria volvocina,eukaryota,FALSE,roomtemp,filter,95.94277172,319,1,264,90.9203,272.057
52559,52558,Tessellaria volvocina,eukaryota,FALSE,roomtemp,flowthrough,60.20444485,231,2,204,95.5602,121.041
3088,91192,Tetradesmus obliquus,eukaryota,FALSE,frozen,filter,59.80355766,237,1,224,82.202,1727.89
5908,5890,Tetrahymena pyriformis,eukaryota,FALSE,frozen,filter,12.86912,51,1,15,90.2516,86
5911,5890,Tetrahymena thermophila,eukaryota,FALSE,roomtemp,filter,74.58873789,248,2,193,89.7774,533.798
1071379,113604,Tetrapisispora blattae,eukaryota,FALSE,frozen,filter,34.06531765,135,1,131,91.9201,73.5676
63592,3164,Tetraselmis chuii,eukaryota,FALSE,frozen,filter,7.317734903,29,1,19,97.736,158.64
426497,3164,Tetraselmis cordiformis,eukaryota,FALSE,frozen,filter,19.93451922,79,1,57,98.4235,166.732
186022,33648,Thalassionema frauenfeldii,eukaryota,FALSE,frozen,filter,108.7566808,431,1,421,98.8944,266.821
33649,33648,Thalassionema nitzschioides,eukaryota,FALSE,frozen,filter,99.42026041,394,1,289,99.7042,167.326
2016245,35127,Thalassiosira andamanica,eukaryota,FALSE,roomtemp,filter,72.78417165,242,1,242,98.9903,396
49261,35127,Thalassiosira eccentrica,eukaryota,FALSE,frozen,filter,7344.734821,29107,3,29084,87.7056,587.517
1064589,35127,Thalassiosira lundiana,eukaryota,FALSE,frozen,filter,696.6988299,2761,3,2151,99.9426,169.388
1064589,35127,Thalassiosira lundiana,eukaryota,FALSE,roomtemp,filter,3089.417402,10272,8,10176,99.3694,430.117
1064589,35127,Thalassiosira lundiana,eukaryota,FALSE,roomtemp,flowthrough,54.4706882,209,2,140,99.4864,183.005
340022,35127,Thalassiosira minima,eukaryota,FALSE,frozen,filter,13806.29474,54714,1,54705,94.4065,839.402
340022,35127,Thalassiosira minima,eukaryota,FALSE,roomtemp,filter,5859.72734,19483,1,19465,92.4151,217.238
385413,35127,Thalassiosira minuscula,eukaryota,FALSE,frozen,filter,16.40181961,65,1,62,96.0101,283.161
385413,35127,Thalassiosira minuscula,eukaryota,FALSE,roomtemp,filter,6.616742877,22,1,20,96.1673,240.545
265564,35127,Thalassiosira punctigera,eukaryota,FALSE,frozen,filter,438.8117585,1739,1,1670,95.2655,376.258
265564,35127,Thalassiosira punctigera,eukaryota,FALSE,roomtemp,filter,37.89589102,126,1,13,95.9633,92.9208
2041826,35127,Thalassiosira sp. RCC4831,eukaryota,FALSE,roomtemp,filter,27386.39801,91057,1,91048,91.5008,234.767
1958755,137583,Thalassomonas sp.,bacteria,FALSE,roomtemp,filter,56.24231446,187,1,187,100,173
1958755,137583,Thalassomonas sp.,bacteria,FALSE,roomtemp,flowthrough,5.994381955,23,1,21,100,76.913
1367441,1367439,Thalassomyxa sp. MVa1x,eukaryota,FALSE,frozen,filter,12.86912,51,1,49,97.311,208.071
2048283,168934,Thalassospira marina,bacteria,FALSE,roomtemp,filter,33.08371439,110,2,78,92.5331,211.048
220697,168934,Thalassospira xiamenensis,bacteria,FALSE,frozen,flowthrough,70.23224713,214,1,210,89.3461,350.245
220697,168934,Thalassospira xiamenensis,bacteria,FALSE,roomtemp,flowthrough,228.5683902,877,2,870,88.875,562.557
220697,168934,Thalassospira xiamenensis,bacteria,FALSE,roomtemp,filter,52.0316599,173,1,161,88.9995,457.661
2552945,1518149,Thalassotalea sp. HSM 43,bacteria,FALSE,roomtemp,flowthrough,90.69760524,348,3,268,97.9715,125.106
2594005,1518149,Thalassotalea sp. PS06,bacteria,FALSE,frozen,flowthrough,133.5725448,407,2,362,97.1015,172.83
2594005,1518149,Thalassotalea sp. PS06,bacteria,FALSE,frozen,filter,7.065399217,28,1,11,97.0731,83.5385
96773,33057,Thauera chlorobenzoica,bacteria,FALSE,frozen,flowthrough,189.6927049,578,3,574,99.797,380.599
2005884,33057,Thauera sp. K11,bacteria,FALSE,frozen,flowthrough,47.25908218,144,1,139,97.9217,229.675
85643,33057,Thauera sp. MZ1T,bacteria,FALSE,frozen,flowthrough,141.1208704,430,1,421,90.5817,561.494
188939,45099,Thaumatomonas seravini,eukaryota,FALSE,frozen,filter,21.19619765,84,1,80,88.7291,187.62
407209,45099,Thaumatomonas sp. TMT002,eukaryota,FALSE,frozen,filter,111.784709,443,2,432,99.737,102.582
186931,106633,Thioalkalivibrio nitratireducens,bacteria,FALSE,roomtemp,filter,81.20548077,270,1,251,92.0679,334.039
106634,106633,Thioalkalivibrio versutus,bacteria,FALSE,roomtemp,flowthrough,89.91572933,345,2,339,99.3264,74.9084
106634,106633,Thioalkalivibrio versutus,bacteria,FALSE,roomtemp,filter,65.86666773,219,1,194,85.3627,313.882
585455,1273155,Thiohalobacter thiocyanaticus,bacteria,FALSE,frozen,filter,26.99991844,107,1,73,87.3723,107.866
585455,1273155,Thiohalobacter thiocyanaticus,bacteria,FALSE,roomtemp,filter,91.43135612,304,3,265,89.4718,149.039
585455,1273155,Thiohalobacter thiocyanaticus,bacteria,FALSE,roomtemp,flowthrough,40.39692187,155,1,128,87.9316,70.5402
1076588,1608298,Thiolapillus brandeum,bacteria,FALSE,frozen,filter,11.1027702,44,1,17,95.8262,73.5238
1076588,1608298,Thiolapillus brandeum,bacteria,FALSE,roomtemp,filter,53.83622614,179,1,137,97.8642,100.15
147268,933,Thiomicrospira cyclica,bacteria,FALSE,frozen,filter,8.831749021,35,1,33,81.7129,109.839
147268,933,Thiomicrospira cyclica,bacteria,FALSE,roomtemp,flowthrough,19.28627238,74,1,58,98.1484,93.4918
40754,40751,Thioploca ingrica,bacteria,FALSE,roomtemp,flowthrough,44.56692671,171,1,166,84.1626,97.8929
211016,211015,Tintinnidium mucicola,eukaryota,FALSE,frozen,filter,312.896251,1240,5,1086,98.9954,166.806
1168997,180939,Tintinnopsis baltica,eukaryota,FALSE,frozen,filter,37.09334589,147,1,134,99.9704,227.504
1168997,180939,Tintinnopsis baltica,eukaryota,FALSE,roomtemp,flowthrough,111.0263788,426,1,374,99.2523,263.444
2571004,180939,Tintinnopsis orientalis,eukaryota,FALSE,frozen,filter,107.2426667,425,1,413,93.4724,251.348
2571004,180939,Tintinnopsis orientalis,eukaryota,FALSE,roomtemp,flowthrough,127.7063982,490,3,483,95.2492,191.122
1169001,180939,Tintinnopsis parvula,eukaryota,FALSE,frozen,filter,195.3078212,774,4,622,99.9173,207.735
1169001,180939,Tintinnopsis parvula,eukaryota,FALSE,roomtemp,filter,135.3424679,450,5,358,99.9076,165.206
180941,180939,Tintinnopsis sp.,eukaryota,FALSE,frozen,filter,407.017462,1613,2,1595,99.4687,204.818
180941,180939,Tintinnopsis sp.,eukaryota,FALSE,roomtemp,filter,634.3050331,2109,1,2089,99.9691,211.524
1295634,180939,Tintinnopsis sp. JG-2011a,eukaryota,FALSE,frozen,filter,970.7353852,3847,3,3501,99.9865,253.286
1295634,180939,Tintinnopsis sp. JG-2011a,eukaryota,FALSE,roomtemp,filter,2382.027436,7920,4,6621,99.7747,317.536
1295634,180939,Tintinnopsis sp. JG-2011a,eukaryota,FALSE,roomtemp,flowthrough,788.1309145,3024,6,2681,98.6863,238.04
1050082,180939,Tintinnopsis sp. TK-2011a,eukaryota,FALSE,roomtemp,filter,240.0073098,798,3,778,99.998,197.017
2448638,180939,Tintinnopsis tentaculata,eukaryota,FALSE,roomtemp,flowthrough,8.079384374,31,1,9,93.9321,71.5667
180940,180939,Tintinnopsis tubulosoides,eukaryota,FALSE,roomtemp,filter,127.2219199,423,1,420,90.9709,955.286
1967941,180939,Tintinnopsis turbinata,eukaryota,FALSE,frozen,filter,100.4296032,398,3,392,100,201.201
1967941,180939,Tintinnopsis turbinata,eukaryota,FALSE,roomtemp,filter,146.1698654,486,1,460,99.9968,229.993
1321669,1574290,Tisochrysis lutea,eukaryota,FALSE,roomtemp,filter,22.25631695,74,2,61,99.2315,101.088
35770,33926,Tomato big bud phytoplasma,bacteria,FALSE,roomtemp,filter,32.48219231,108,1,108,86.316,95
1761477,12234,Tomato brown rugose fruit virus,viruses,FALSE,frozen,flowthrough,57.76110044,176,3,97,99.8478,428.898
1761477,12234,Tomato brown rugose fruit virus,viruses,FALSE,roomtemp,flowthrough,28.66878326,110,3,62,98.5294,298.931
210620,210619,Toxarium undulatum,eukaryota,FALSE,roomtemp,filter,30.07610399,100,1,70,83.9606,291.473
253971,96503,Trachelomonas lefevrei,eukaryota,FALSE,roomtemp,flowthrough,8.600634979,33,1,32,86.1965,97.7931
472057,96503,Trachelomonas magdaleniana,eukaryota,FALSE,frozen,filter,12.86912,51,1,50,84.2891,87.7447
2981,2980,Tribonema aequale,eukaryota,FALSE,roomtemp,filter,20.45175071,68,1,54,84.0135,242.537
1003142,1003065,Triceratium dubium,eukaryota,FALSE,roomtemp,filter,98.34886004,327,2,303,98.8599,106.867
287894,10227,Trichoplax sp. H7,eukaryota,FALSE,frozen,filter,11.85977726,47,1,47,82.186,247
1514140,1529381,Trieres chinensis,eukaryota,FALSE,frozen,filter,94.87821805,376,1,310,94.8652,142.243
1534972,722752,Triparma laevis,eukaryota,FALSE,roomtemp,filter,6.315981837,21,1,5,87.8023,109.6
91992,722752,Triparma pacifica,eukaryota,FALSE,roomtemp,filter,1283.648118,4268,1,4018,95.3241,335.805
1568921,5690,Trypanosoma cf. varani,eukaryota,FALSE,roomtemp,filter,525.7302977,1748,1,1670,94.3625,335.24
169531,5690,Trypanosoma grosi,eukaryota,FALSE,frozen,filter,27.75692549,110,1,81,93.3655,179.1
269066,5690,Trypanosoma kuseli,eukaryota,FALSE,roomtemp,filter,176.2459694,586,1,582,89.622,190.489
83893,5690,Trypanosoma minasense,eukaryota,FALSE,roomtemp,filter,14203.44011,47225,3,47082,92.1847,197.214
83893,5690,Trypanosoma minasense,eukaryota,FALSE,roomtemp,flowthrough,18.76502177,72,1,70,81.6919,368.092
5698,5690,Trypanosoma rangeli,eukaryota,FALSE,roomtemp,filter,844.537,2808,1,2641,96.216,574.467
5698,5690,Trypanosoma rangeli,eukaryota,FALSE,roomtemp,flowthrough,21.8925254,84,1,81,94.3186,428.171
875863,1084708,Tsukubamonas globosa,eukaryota,FALSE,roomtemp,filter,6.315981837,21,1,15,85.4838,120.579
1436140,426668,Ulnaria acus,eukaryota,FALSE,frozen,filter,95.13055374,377,2,302,91.2659,214.704
1436140,426668,Ulnaria acus,eukaryota,FALSE,roomtemp,filter,76.69406517,255,1,201,97.4879,96.1627
159800,-200,uncultured actinobacterium MB11C06,bacteria,FALSE,frozen,flowthrough,444.0384597,1353,1,1352,99.7304,2110.25
159800,-200,uncultured actinobacterium MB11C06,bacteria,FALSE,roomtemp,flowthrough,45.60942792,175,3,107,99.32,194.413
263763,642,uncultured Aeromonas sp.,bacteria,FALSE,roomtemp,flowthrough,14.07376633,54,1,39,98.4735,90.5208
710792,-200,uncultured alpha proteobacterium EB000_37G09,bacteria,FALSE,frozen,flowthrough,85.00071031,259,1,238,92.7643,219.292
710792,-200,uncultured alpha proteobacterium EB000_37G09,bacteria,FALSE,roomtemp,filter,15.03805199,50,1,41,92.2299,211.244
711004,-200,uncultured alpha proteobacterium EB080_L84F03,bacteria,FALSE,frozen,filter,15.39247686,61,1,44,99.3589,99.5714
295349,-200,uncultured alpha proteobacterium EBAC2C11,bacteria,FALSE,frozen,flowthrough,1406.614071,4286,8,4272,99.023,447.604
295349,-200,uncultured alpha proteobacterium EBAC2C11,bacteria,FALSE,frozen,filter,1149.893723,4557,3,4504,98.2702,830.788
295349,-200,uncultured alpha proteobacterium EBAC2C11,bacteria,FALSE,roomtemp,filter,1168.155879,3884,3,3851,98.4939,775.376
295349,-200,uncultured alpha proteobacterium EBAC2C11,bacteria,FALSE,roomtemp,flowthrough,1088.371263,4176,2,4172,93.7305,1204.72
710799,-200,uncultured alpha proteobacterium EF100_102A06,bacteria,FALSE,frozen,flowthrough,20.01947231,61,1,35,95.2301,198.673
710801,-200,uncultured alpha proteobacterium HF0010_13E22,bacteria,FALSE,roomtemp,flowthrough,234.3021469,899,6,888,98.9875,149.541
710802,-200,uncultured alpha proteobacterium HF0010_30A23,bacteria,FALSE,frozen,flowthrough,537.5720598,1638,3,1489,98.8822,738.753
710802,-200,uncultured alpha proteobacterium HF0010_30A23,bacteria,FALSE,frozen,filter,88.5698259,351,4,240,99.5782,130.036
710804,-200,uncultured alpha proteobacterium HF0070_14E07,bacteria,FALSE,frozen,flowthrough,40.3671327,123,1,111,91.8513,197.634
710804,-200,uncultured alpha proteobacterium HF0070_14E07,bacteria,FALSE,roomtemp,filter,43.91111182,146,1,143,87.8841,289.141
710804,-200,uncultured alpha proteobacterium HF0070_14E07,bacteria,FALSE,roomtemp,flowthrough,26.84440615,103,1,97,91.4985,205.207
710808,-200,uncultured alpha proteobacterium HF0130_06E21,bacteria,FALSE,frozen,flowthrough,31.17786672,95,1,59,96.5051,79.4886
710808,-200,uncultured alpha proteobacterium HF0130_06E21,bacteria,FALSE,roomtemp,flowthrough,26.58378084,102,2,48,92.7994,133.947
159775,-200,uncultured alpha proteobacterium MB11B03,bacteria,FALSE,frozen,filter,654.3064346,2593,1,2589,94.3125,1297.99
159775,-200,uncultured alpha proteobacterium MB11B03,bacteria,FALSE,frozen,flowthrough,162.453095,495,1,489,97.3367,753.318
159775,-200,uncultured alpha proteobacterium MB11B03,bacteria,FALSE,roomtemp,flowthrough,38.57254476,148,1,143,90.8997,629.203
159812,-200031989,uncultured alpha proteobacterium MB11C09,bacteria,FALSE,frozen,flowthrough,131.9316044,402,1,360,96.7619,357.139
159812,-200031989,uncultured alpha proteobacterium MB11C09,bacteria,FALSE,frozen,filter,120.3641224,477,1,437,97.0518,443.694
159812,-200031989,uncultured alpha proteobacterium MB11C09,bacteria,FALSE,roomtemp,flowthrough,108.4201258,416,1,398,97.8462,99.8169
159812,-200031989,uncultured alpha proteobacterium MB11C09,bacteria,FALSE,roomtemp,filter,81.20548077,270,2,243,99.6457,109.504
293343,-200,uncultured Alteromonadales bacterium,bacteria,FALSE,frozen,filter,20.43919059,81,1,77,99.4409,180.918
179113,226,uncultured Alteromonas sp.,bacteria,FALSE,roomtemp,flowthrough,135.5251572,520,5,414,98.3802,84.0736
304059,-200,uncultured Amoebophrya,eukaryota,FALSE,roomtemp,filter,201.5098967,670,2,623,99.0785,304.029
115547,-200,uncultured archaeon,archaea,FALSE,frozen,filter,53.4951655,212,1,19,96.7387,84.634
115547,-200,uncultured archaeon,archaea,FALSE,frozen,flowthrough,31.83424286,97,1,5,93.2747,74.6444
114050,1663,uncultured Arthrobacter sp.,bacteria,FALSE,frozen,filter,120.3641224,477,1,458,99.9881,108.482
698383,-200,uncultured bacterium 213,bacteria,FALSE,roomtemp,filter,11.42891952,38,1,37,82.9246,202.526
1256569,-200,uncultured bacterium A1Q1_fos_25,bacteria,FALSE,frozen,flowthrough,63.99667379,195,2,13,94.5441,78.9016
526643,-200,uncultured bacterium AD106-G5,bacteria,FALSE,frozen,flowthrough,21.66041267,66,1,19,91.8639,91.0862
526645,-200,uncultured bacterium AD12-C5,bacteria,FALSE,frozen,flowthrough,59.07385273,180,1,159,94.7412,198.851
526648,-200,uncultured bacterium AD203-H6,bacteria,FALSE,frozen,flowthrough,19.36309617,59,1,59,87.633,283
526648,-200,uncultured bacterium AD203-H6,bacteria,FALSE,roomtemp,flowthrough,17.72252056,68,1,48,89.3172,228.869
526651,-200,uncultured bacterium AD243-H1,bacteria,FALSE,frozen,filter,12.61678432,50,1,23,90.4745,138.298
526651,-200,uncultured bacterium AD243-H1,bacteria,FALSE,roomtemp,filter,770.5497842,2562,4,2482,86.4959,372.073
526651,-200,uncultured bacterium AD243-H1,bacteria,FALSE,roomtemp,flowthrough,474.3380504,1820,5,1797,87.2002,321.543
542384,-200,uncultured bacterium ARCTIC03_F_03,bacteria,FALSE,roomtemp,flowthrough,29.71128447,114,3,78,98.3045,77.7386
542390,-200,uncultured bacterium ARCTIC08_C_07,bacteria,FALSE,roomtemp,filter,33.98599751,113,1,102,85.3204,355.961
542394,-200,uncultured bacterium ARCTIC09_G_06,bacteria,FALSE,frozen,filter,28.00926118,111,2,74,98.8513,142.082
542394,-200,uncultured bacterium ARCTIC09_G_06,bacteria,FALSE,roomtemp,flowthrough,1369.846589,5256,2,5205,93.3841,621.745
542394,-200,uncultured bacterium ARCTIC09_G_06,bacteria,FALSE,roomtemp,filter,359.7102037,1196,1,1176,92.9825,727.475
542395,-200,uncultured bacterium ARCTIC09_G_07,bacteria,FALSE,frozen,filter,44.66341648,177,1,125,97.0606,76.9857
542395,-200,uncultured bacterium ARCTIC09_G_07,bacteria,FALSE,frozen,flowthrough,33.14699514,101,1,66,96.2785,180.935
542395,-200,uncultured bacterium ARCTIC09_G_07,bacteria,FALSE,roomtemp,flowthrough,629.14948,2414,12,2132,96.9898,193.087
542395,-200,uncultured bacterium ARCTIC09_G_07,bacteria,FALSE,roomtemp,filter,206.9235954,688,4,657,95.7577,275.037
542400,-200,uncultured bacterium ARCTIC12_H_4,bacteria,FALSE,frozen,filter,82.00909805,325,1,282,85.8104,324.451
542400,-200,uncultured bacterium ARCTIC12_H_4,bacteria,FALSE,roomtemp,filter,7.218264957,24,1,20,88.7642,278.208
542403,-200,uncultured bacterium ARCTIC13_G_06,bacteria,FALSE,roomtemp,filter,111.2815848,370,1,366,98.5667,278.523
